round,pair,order,variant,job,wall_seconds,user_seconds,system_seconds,peak_rss_bytes,cycles,instructions,branches,branch_misses,cache_references,cache_misses,arena_calls,arena_bytes,output_bytes,source_bytes,source_lines,source_functions,output_sha256
1,2,1,0,18,0.048857066001801286,0.036308,0.012404,41037824,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
1,2,0,0,3,0.014926551000826294,0.014822999999999999,0,24870912,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
1,2,1,1,3,0.014009188002091832,0.0069439999999999997,0.0069489999999999994,24215552,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
1,2,0,0,2,0.014158166999550303,0.014046999999999999,0,24891392,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
1,2,1,1,2,0.0136915709990717,0.0066709999999999998,0.0069219999999999993,24911872,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
1,2,0,1,4,0.02865515500161564,0.016303999999999999,0.012256999999999999,28655616,NA,NA,NA,NA,NA,NA,NA,NA,163920,51085,1029,1,3469c6c02ad818b9b840f744b74781f39d0d6d69319fb824d729f7875274b381
1,2,1,0,4,0.029654268997546751,0.025467999999999998,0.0040790000000000002,29114368,NA,NA,NA,NA,NA,NA,NA,NA,163920,51085,1029,1,3469c6c02ad818b9b840f744b74781f39d0d6d69319fb824d729f7875274b381
1,2,0,0,16,0.061520549999841023,0.052913999999999996,0.0084989999999999996,43307008,NA,NA,NA,NA,NA,NA,NA,NA,1082000,235398,3329,64,0a2640f1e20aa1aa539adbeb18cdf2a1ebe47a1dc573029aa0c35ed433364c04
1,2,1,1,16,0.060873841001011897,0.0528,0.0079329999999999991,43151360,NA,NA,NA,NA,NA,NA,NA,NA,1082000,235398,3329,64,0a2640f1e20aa1aa539adbeb18cdf2a1ebe47a1dc573029aa0c35ed433364c04
1,2,0,1,1,0.013697749000129988,0.013597999999999999,0,24526848,NA,NA,NA,NA,NA,NA,NA,NA,2056,133,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585
1,2,1,0,1,0.013097523999022087,0.0086719999999999992,0.0043359999999999996,24739840,NA,NA,NA,NA,NA,NA,NA,NA,2056,133,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585
1,2,0,1,6,0.022061422998376656,0.013125,0.0088129999999999997,30937088,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
1,2,1,0,6,0.022150654000142822,0.014738999999999999,0.0072809999999999993,31150080,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
1,2,0,1,17,0.053923748000670457,0.042093999999999999,0.011722,41504768,NA,NA,NA,NA,NA,NA,NA,NA,1009296,235398,3329,64,46bbbc4439d5a1911d5728e76ba413a577b270d33a6d6f7287d5e66409ad1e95
1,2,1,0,17,0.057458240000414662,0.037811999999999998,0.019511000000000001,41422848,NA,NA,NA,NA,NA,NA,NA,NA,1009296,235398,3329,64,46bbbc4439d5a1911d5728e76ba413a577b270d33a6d6f7287d5e66409ad1e95
1,2,0,1,14,0.022270450001087738,0.017706,0.0044489999999999998,31506432,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
1,2,1,0,14,0.023168045001511928,0.018623000000000001,0.0044409999999999996,32292864,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
1,2,0,1,0,0.013797816001897445,0.0090010000000000003,0.0047000000000000002,24870912,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a
1,2,1,0,0,0.013354423001146642,0.0066299999999999996,0.0066359999999999995,24834048,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a
1,2,0,1,9,0.01981720299954759,0.011710999999999999,0.0079829999999999988,30543872,NA,NA,NA,NA,NA,NA,NA,NA,147280,39898,2049,512,02ee45f00f5fa967779eb017bd9c1965526161af8ee6a0f23a31a68b3dbbac77
1,2,1,0,9,0.020982452002499485,0.016653999999999999,0.0042239999999999995,30674944,NA,NA,NA,NA,NA,NA,NA,NA,147280,39898,2049,512,02ee45f00f5fa967779eb017bd9c1965526161af8ee6a0f23a31a68b3dbbac77
1,2,0,0,8,0.033462174000305822,0.015195,0.018090999999999999,31854592,NA,NA,NA,NA,NA,NA,NA,NA,98128,39898,2049,512,d54e0d3e437f1319c5e0037da4750229225984f79f1ebd587b1323affae587ab
1,2,1,1,8,0.022687815999233862,0.018106000000000001,0.0044180000000000001,31477760,NA,NA,NA,NA,NA,NA,NA,NA,98128,39898,2049,512,d54e0d3e437f1319c5e0037da4750229225984f79f1ebd587b1323affae587ab
1,2,0,1,22,0.1370509199987282,0.10895299999999999,0.027969999999999998,58413056,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
1,2,1,0,22,0.14108824399954756,0.11627999999999999,0.024631,58261504,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
1,2,0,0,5,0.030491764002363198,0.018922999999999999,0.011365999999999999,31256576,NA,NA,NA,NA,NA,NA,NA,NA,192736,51085,1029,1,98c15b8b4636441c6e839c68a3bed9dee3bd8ae062882739073db7b7ed7d66f3
1,2,1,1,5,0.030704437998792855,0.019095000000000001,0.011457,31145984,NA,NA,NA,NA,NA,NA,NA,NA,192736,51085,1029,1,98c15b8b4636441c6e839c68a3bed9dee3bd8ae062882739073db7b7ed7d66f3
1,3,0,0,14,0.031689030001871288,0.019726,0.011835,32272384,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
1,3,1,1,14,0.022467500999482581,0.014905999999999999,0.0074639999999999993,32157696,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
1,3,0,0,1,0.013928329000918893,0.0069119999999999997,0.0069119999999999997,24674304,NA,NA,NA,NA,NA,NA,NA,NA,2056,133,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585
1,3,1,1,1,0.014026783999725012,0.0092759999999999995,0.004646,24805376,NA,NA,NA,NA,NA,NA,NA,NA,2056,133,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585
1,3,0,0,13,0.022901571999682346,0.015165999999999999,0.0076089999999999994,32456704,NA,NA,NA,NA,NA,NA,NA,NA,313536,280189,4101,1,5a04cd3dab823e43a4d317f4a27057eec5b1fcaecf9843229a14a897b95f1f29
1,3,1,1,13,0.025068736998946406,0.013621999999999999,0.011328999999999999,32423936,NA,NA,NA,NA,NA,NA,NA,NA,313536,280189,4101,1,5a04cd3dab823e43a4d317f4a27057eec5b1fcaecf9843229a14a897b95f1f29
1,3,0,0,21,0.10678811300022062,0.086986999999999995,0.019685999999999999,60481536,NA,NA,NA,NA,NA,NA,NA,NA,2209528,711531,19202,64,955dcf7525f03629d689feea1585905e0b8700805efb32f241197b1ebcb41ffa
1,3,1,1,21,0.10709326299911481,0.082974999999999993,0.023980999999999999,60510208,NA,NA,NA,NA,NA,NA,NA,NA,2209528,711531,19202,64,955dcf7525f03629d689feea1585905e0b8700805efb32f241197b1ebcb41ffa
1,3,0,0,9,0.020415584996953839,0.012104,0.0081770000000000002,30740480,NA,NA,NA,NA,NA,NA,NA,NA,147280,39898,2049,512,02ee45f00f5fa967779eb017bd9c1965526161af8ee6a0f23a31a68b3dbbac77
1,3,1,1,9,0.019977620002464391,0.0080149999999999996,0.011856,30543872,NA,NA,NA,NA,NA,NA,NA,NA,147280,39898,2049,512,02ee45f00f5fa967779eb017bd9c1965526161af8ee6a0f23a31a68b3dbbac77
1,3,0,0,20,0.12573337000139873,0.11753699999999999,0.0080789999999999994,60502016,NA,NA,NA,NA,NA,NA,NA,NA,1746680,711531,19202,64,e4041ce2b5b6df572ca4d0ca66e6006ad368116646e82963f7e9550b84ab78ca
1,3,1,1,20,0.13362388599853148,0.101254,0.032243000000000001,60342272,NA,NA,NA,NA,NA,NA,NA,NA,1746680,711531,19202,64,e4041ce2b5b6df572ca4d0ca66e6006ad368116646e82963f7e9550b84ab78ca
1,3,0,0,10,0.01976903199829394,0.015736,0.0039309999999999996,30806016,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
1,3,1,1,10,0.021365415999753168,0.016844999999999999,0.0044209999999999996,30633984,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
1,3,0,1,16,0.060173414000018965,0.056721999999999995,0.0033439999999999998,42864640,NA,NA,NA,NA,NA,NA,NA,NA,1082000,235398,3329,64,0a2640f1e20aa1aa539adbeb18cdf2a1ebe47a1dc573029aa0c35ed433364c04
1,3,1,0,16,0.060557810000318568,0.044316999999999995,0.016094999999999998,43094016,NA,NA,NA,NA,NA,NA,NA,NA,1082000,235398,3329,64,0a2640f1e20aa1aa539adbeb18cdf2a1ebe47a1dc573029aa0c35ed433364c04
1,3,0,0,22,0.1064320180012146,0.090786999999999993,0.015524,58413056,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
1,3,1,1,22,0.10757071699845255,0.091662999999999994,0.015747000000000001,58318848,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
1,3,0,0,15,0.022342126001603901,0.017767999999999999,0.0044419999999999998,32358400,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
1,3,1,1,15,0.022114201001386391,0.021998999999999998,0,32096256,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
1,3,0,1,23,0.1213188599977002,0.093052999999999997,0.028155999999999997,58544128,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
1,3,1,0,23,0.11922679499912192,0.08746799999999999,0.031647000000000002,58675200,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
1,3,0,0,17,0.0528184879985929,0.044552000000000001,0.0081359999999999991,41750528,NA,NA,NA,NA,NA,NA,NA,NA,1009296,235398,3329,64,46bbbc4439d5a1911d5728e76ba413a577b270d33a6d6f7287d5e66409ad1e95
1,3,1,1,17,0.052185994998581009,0.039938000000000001,0.012137,41512960,NA,NA,NA,NA,NA,NA,NA,NA,1009296,235398,3329,64,46bbbc4439d5a1911d5728e76ba413a577b270d33a6d6f7287d5e66409ad1e95
1,3,0,1,2,0.013529722000384936,0.013422999999999999,0,24870912,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
1,3,1,0,2,0.01287229200170259,0.0085039999999999994,0.0042519999999999997,24936448,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
1,3,0,0,7,0.021555696999712382,0.017152000000000001,0.0042880000000000001,31416320,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
1,3,1,1,7,0.02237479399991571,0.014936,0.0073359999999999996,31408128,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
1,3,0,0,6,0.022266554999077925,0.014763,0.0073850000000000001,31080448,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
1,3,1,1,6,0.021709843997086864,0.017247999999999999,0.0043479999999999994,31277056,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
1,3,0,1,5,0.021686009000404738,0.021578,0,30973952,NA,NA,NA,NA,NA,NA,NA,NA,192736,51085,1029,1,98c15b8b4636441c6e839c68a3bed9dee3bd8ae062882739073db7b7ed7d66f3
1,3,1,0,5,0.021989815999404527,0.010973,0.010912,30949376,NA,NA,NA,NA,NA,NA,NA,NA,192736,51085,1029,1,98c15b8b4636441c6e839c68a3bed9dee3bd8ae062882739073db7b7ed7d66f3
1,3,0,1,11,0.019875039000908146,0.019754000000000001,0,30658560,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
1,3,1,0,11,0.01909070200053975,0.011394,0.0075959999999999995,30674944,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
1,3,0,1,3,0.012996514000406023,0.0042979999999999997,0.0085970000000000005,24616960,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
1,3,1,0,3,0.012900202997116139,0.0064089999999999998,0.0064089999999999998,24608768,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
1,3,0,1,8,0.020644481999624986,0.012326,0.0082170000000000003,31723520,NA,NA,NA,NA,NA,NA,NA,NA,98128,39898,2049,512,d54e0d3e437f1319c5e0037da4750229225984f79f1ebd587b1323affae587ab
1,3,1,0,8,0.020459841001866153,0.016281999999999998,0.0040699999999999998,31461376,NA,NA,NA,NA,NA,NA,NA,NA,98128,39898,2049,512,d54e0d3e437f1319c5e0037da4750229225984f79f1ebd587b1323affae587ab
1,3,0,0,18,0.047662004002631875,0.0356,0.011953,41160704,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
1,3,1,1,18,0.046054213002207689,0.034458999999999997,0.011488999999999999,40833024,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
1,3,0,0,0,0.013812537999911001,0.0068509999999999995,0.0068509999999999995,24739840,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a
1,3,1,1,0,0.013255736997962231,0.0087749999999999998,0.0043869999999999994,24674304,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a
1,3,0,1,19,0.046520330000930699,0.027057999999999999,0.019365999999999998,41136128,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
1,3,1,0,19,0.046556151999538997,0.042213000000000001,0.0042239999999999995,40964096,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
1,3,0,0,4,0.027891089001059299,0.023798999999999997,0.0039659999999999999,28987392,NA,NA,NA,NA,NA,NA,NA,NA,163920,51085,1029,1,3469c6c02ad818b9b840f744b74781f39d0d6d69319fb824d729f7875274b381
1,3,1,1,4,0.028831524999986868,0.020451999999999998,0.0082629999999999995,28852224,NA,NA,NA,NA,NA,NA,NA,NA,163920,51085,1029,1,3469c6c02ad818b9b840f744b74781f39d0d6d69319fb824d729f7875274b381
1,3,0,1,12,0.029963074000988854,0.017058999999999998,0.012794,31498240,NA,NA,NA,NA,NA,NA,NA,NA,313424,280189,4101,1,0f9e44f960c45a3ca86cde574970381ef909d64a6bb2d20a17395bced584502a
1,3,1,0,12,0.029641670000273734,0.029534999999999999,0,31440896,NA,NA,NA,NA,NA,NA,NA,NA,313424,280189,4101,1,0f9e44f960c45a3ca86cde574970381ef909d64a6bb2d20a17395bced584502a
1,4,0,0,6,0.021488877999217948,0.021246999999999999,0,31145984,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
1,4,1,1,6,0.021299338000972057,0.014121,0.0070599999999999994,30949376,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
1,4,0,1,15,0.02260603499962599,0.017987,0.004496,32317440,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
1,4,1,0,15,0.022261927999352338,0.013287,0.0088579999999999996,32251904,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
1,4,0,1,17,0.052090933997533284,0.047962999999999999,0.003999,41676800,NA,NA,NA,NA,NA,NA,NA,NA,1009296,235398,3329,64,46bbbc4439d5a1911d5728e76ba413a577b270d33a6d6f7287d5e66409ad1e95
1,4,1,0,17,0.054580706000706414,0.041929000000000001,0.012525,41664512,NA,NA,NA,NA,NA,NA,NA,NA,1009296,235398,3329,64,46bbbc4439d5a1911d5728e76ba413a577b270d33a6d6f7287d5e66409ad1e95
1,4,0,1,11,0.01953579700057162,0.019424999999999998,0,30470144,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
1,4,1,0,11,0.019323716001963476,0.0096099999999999988,0.0096099999999999988,30679040,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
1,4,0,1,12,0.030073627000092529,0.021392999999999999,0.0085749999999999993,31506432,NA,NA,NA,NA,NA,NA,NA,NA,313424,280189,4101,1,0f9e44f960c45a3ca86cde574970381ef909d64a6bb2d20a17395bced584502a
1,4,1,0,12,0.030169648998707999,0.025765999999999997,0.0042969999999999996,31637504,NA,NA,NA,NA,NA,NA,NA,NA,313424,280189,4101,1,0f9e44f960c45a3ca86cde574970381ef909d64a6bb2d20a17395bced584502a
1,4,0,0,23,0.11930836500323494,0.086183999999999997,0.03295,58675200,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
1,4,1,1,23,0.11868956200123648,0.094806000000000001,0.023750999999999998,58646528,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
1,4,0,1,19,0.046479008997266646,0.034748000000000001,0.011599,40374272,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
1,4,1,0,19,0.046269489997939672,0.046146,0,41160704,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
1,4,0,0,3,0.013340421999600949,0.006698,0.0065399999999999998,24936448,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
1,4,1,1,3,0.013020790000155102,0.012943999999999999,0,24801280,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
1,4,0,0,16,0.057747415998164797,0.049770999999999996,0.0078580000000000004,43044864,NA,NA,NA,NA,NA,NA,NA,NA,1082000,235398,3329,64,0a2640f1e20aa1aa539adbeb18cdf2a1ebe47a1dc573029aa0c35ed433364c04
1,4,1,1,16,0.057453202000033343,0.049199,0.0081349999999999999,42868736,NA,NA,NA,NA,NA,NA,NA,NA,1082000,235398,3329,64,0a2640f1e20aa1aa539adbeb18cdf2a1ebe47a1dc573029aa0c35ed433364c04
1,4,0,0,1,0.013730978000239702,0.010215999999999999,0.003405,24870912,NA,NA,NA,NA,NA,NA,NA,NA,2056,133,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585
1,4,1,1,1,0.013852677002432756,0.0090919999999999994,0.0046480000000000002,24084480,NA,NA,NA,NA,NA,NA,NA,NA,2056,133,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585
1,4,0,0,10,0.020534901002974948,0.020424999999999999,0,30629888,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
1,4,1,1,10,0.019381150003027869,0.019254999999999998,0,30543872,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
1,4,0,0,7,0.021534665000217501,0.012915999999999999,0.008515,31461376,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
1,4,1,1,7,0.021402721002232283,0.014204999999999999,0.0071019999999999998,31211520,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
1,4,0,1,0,0.013167866996809607,0.013059999999999999,0,24674304,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a
1,4,1,0,0,0.014379434000147739,0.00694,0.0073359999999999996,24805376,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a
1,4,0,0,18,0.046041052999498788,0.033419999999999998,0.012522999999999999,41160704,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
1,4,1,1,18,0.046436687000095844,0.034748999999999995,0.011583,41029632,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
1,4,0,0,2,0.013279332000820432,0.0087889999999999999,0.0043939999999999995,24780800,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
1,4,1,1,2,0.012926721999974689,0.0085620000000000002,0.0042810000000000001,24862720,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
1,4,0,0,14,0.022118625998700736,0.014681,0.0073399999999999993,32227328,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
1,4,1,1,14,0.022051488002034603,0.010974999999999999,0.010974999999999999,31965184,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
1,4,0,1,13,0.021955545998935122,0.014572999999999999,0.0072859999999999999,32215040,NA,NA,NA,NA,NA,NA,NA,NA,313536,280189,4101,1,5a04cd3dab823e43a4d317f4a27057eec5b1fcaecf9843229a14a897b95f1f29
1,4,1,0,13,0.022061062001739629,0.018300999999999998,0.0036619999999999999,32358400,NA,NA,NA,NA,NA,NA,NA,NA,313536,280189,4101,1,5a04cd3dab823e43a4d317f4a27057eec5b1fcaecf9843229a14a897b95f1f29
1,4,0,1,22,0.1057864949980285,0.077230999999999994,0.028452999999999999,57561088,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
1,4,1,0,22,0.10419778300274629,0.092061999999999991,0.012022,58310656,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
1,4,0,0,8,0.020952146998752141,0.016656999999999998,0.0041669999999999997,31461376,NA,NA,NA,NA,NA,NA,NA,NA,98128,39898,2049,512,d54e0d3e437f1319c5e0037da4750229225984f79f1ebd587b1323affae587ab
1,4,1,1,8,0.020421674998942763,0.012104,0.008206999999999999,31764480,NA,NA,NA,NA,NA,NA,NA,NA,98128,39898,2049,512,d54e0d3e437f1319c5e0037da4750229225984f79f1ebd587b1323affae587ab
1,4,0,0,5,0.021662594001099933,0.017219999999999999,0.0043340000000000002,31223808,NA,NA,NA,NA,NA,NA,NA,NA,192736,51085,1029,1,98c15b8b4636441c6e839c68a3bed9dee3bd8ae062882739073db7b7ed7d66f3
1,4,1,1,5,0.022061111998482374,0.018283000000000001,0.0036709999999999998,31014912,NA,NA,NA,NA,NA,NA,NA,NA,192736,51085,1029,1,98c15b8b4636441c6e839c68a3bed9dee3bd8ae062882739073db7b7ed7d66f3
1,4,0,0,21,0.10927610100043239,0.093018999999999991,0.016132000000000001,60489728,NA,NA,NA,NA,NA,NA,NA,NA,2209528,711531,19202,64,955dcf7525f03629d689feea1585905e0b8700805efb32f241197b1ebcb41ffa
1,4,1,1,21,0.10620994000055362,0.093686999999999993,0.012404,60313600,NA,NA,NA,NA,NA,NA,NA,NA,2209528,711531,19202,64,955dcf7525f03629d689feea1585905e0b8700805efb32f241197b1ebcb41ffa
1,4,0,0,4,0.02928367300046375,0.020940999999999998,0.0082290000000000002,28590080,NA,NA,NA,NA,NA,NA,NA,NA,163920,51085,1029,1,3469c6c02ad818b9b840f744b74781f39d0d6d69319fb824d729f7875274b381
1,4,1,1,4,0.028884073002700461,0.02155,0.007234,28786688,NA,NA,NA,NA,NA,NA,NA,NA,163920,51085,1029,1,3469c6c02ad818b9b840f744b74781f39d0d6d69319fb824d729f7875274b381
