workload,pair,mode,elapsed_ns,cpu_seconds,user_seconds,system_seconds,rss_kib,output_bytes,output_sha256,instructions:u,cycles:u,task-clock:u,minor_faults,major_faults
diamonds,35,reference,16494818,0.016121,0.011412,0.004709,77164,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736613.0,54833083.0,16.09,513,0
diamonds,35,direct,17072834,0.016663999999999998,0.009826999999999999,0.006836999999999999,78996,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855829.0,54500831.0,15.95,963,0
diamonds,36,direct,18394995,0.018035,0.014034,0.004001,79276,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856058.0,54874927.0,16.26,984,0
diamonds,36,reference,17388557,0.017012,0.013005,0.004007,77296,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736762.0,54944168.0,17.03,965,0
diamonds,37,direct,19550243,0.019184999999999997,0.016151,0.003034,79204,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856048.0,54494020.0,17.61,964,0
diamonds,37,reference,18598496,0.018222,0.014169,0.004053,76980,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736965.0,52787960.0,16.66,960,0
diamonds,38,direct,19392910,0.019,0.015983999999999998,0.003016,79048,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856049.0,52135781.0,17.05,965,0
diamonds,38,reference,18343584,0.017883,0.011948,0.005934999999999999,76956,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736925.0,53245216.0,17.29,960,0
diamonds,39,reference,18958163,0.018455,0.016406999999999998,0.002048,77396,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137737029.0,55885598.0,18.98,516,0
diamonds,39,direct,18565472,0.018187,0.015170999999999999,0.003016,79384,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855982.0,51739938.0,17.62,963,0
diamonds,40,direct,18986272,0.018595999999999998,0.015687,0.0029089999999999997,79172,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855997.0,51466863.0,17.1,966,0
diamonds,40,reference,20745664,0.020332999999999997,0.014537999999999999,0.005795,77172,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736908.0,51525941.0,17.5,1002,0
diamonds,41,reference,18313756,0.017932,0.012284,0.005647999999999999,77188,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736520.0,60017293.0,19.76,513,0
diamonds,41,direct,19183532,0.018762,0.013823,0.004939,79192,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855790.0,51869030.0,18.12,960,0
diamonds,42,reference,19465476,0.018944,0.015937,0.0030069999999999997,77144,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137737113.0,51360795.0,18.02,515,0
diamonds,42,direct,25629255,0.025104999999999995,0.016101999999999998,0.009002999999999999,78848,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856096.0,51240728.0,18.11,958,0
diamonds,43,reference,19602114,0.019104,0.013805,0.005299,77120,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736949.0,53958106.0,18.38,964,0
diamonds,43,direct,144610212,0.019686,0.016694999999999998,0.0029909999999999997,79156,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855890.0,55980354.0,19.79,517,0
diamonds,44,direct,21210081,0.020275,0.015436,0.0048389999999999996,79228,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855781.0,56097411.0,18.08,961,0
diamonds,44,reference,20876178,0.020518,0.014657,0.005861,76844,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736769.0,53568610.0,17.05,954,0
diamonds,45,direct,18541345,0.018144999999999998,0.011099999999999999,0.007045,79060,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856129.0,55355004.0,18.43,998,0
diamonds,45,reference,18132787,0.017729,0.016691,0.0010379999999999999,76944,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736761.0,52331500.0,17.53,960,0
diamonds,46,reference,19078819,0.018591999999999997,0.012712,0.00588,77000,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736520.0,51455825.0,16.83,963,0
diamonds,46,direct,18552287,0.018074,0.016055,0.002019,79152,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855867.0,51431633.0,17.23,515,0
diamonds,47,direct,19032541,0.018529999999999998,0.013661,0.004869,79228,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855814.0,53778827.0,18.35,515,0
diamonds,47,reference,18843248,0.018463,0.012284999999999999,0.0061779999999999995,76808,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736748.0,53189892.0,18.02,956,0
self_host,-2,reference,1839727655,1.8317910000000002,1.741219,0.090572,1799792,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673047888.0,6159951583.0,1854.93,2551,0
self_host,-2,direct,1811952547,1.8044149999999999,1.705984,0.09843099999999999,1840768,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617180505.0,5756629208.0,1742.08,2560,0
self_host,-1,direct,2052412015,2.042226,1.927851,0.11437499999999999,1840820,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617180507.0,5647123148.0,1835.04,2131,0
self_host,-1,reference,3684004420,3.657895,3.4744099999999998,0.18348499999999998,1799776,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673070103.0,5829753534.0,3417.18,2533,0
self_host,0,reference,4320398130,4.28198,4.04317,0.23881,1799924,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673074479.0,5941476501.0,5433.41,2539,0
self_host,0,direct,2931754560,2.9134379999999998,2.749548,0.16388999999999998,1840888,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617180485.0,5394108694.0,3238.15,2566,0
self_host,1,reference,3985499200,3.708411,3.492406,0.216005,1799888,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673071313.0,5847070244.0,3466.8,2548,0
self_host,1,direct,1663402581,1.6559669999999997,1.5664159999999998,0.08955099999999999,1841012,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617180632.0,5857655785.0,3746.01,2112,0
self_host,2,direct,1663541035,1.656113,1.555676,0.100437,1840456,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617178106.0,5783130743.0,1704.62,2564,0
self_host,2,reference,1892063261,1.8655840000000001,1.753778,0.11180599999999999,1800008,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673070027.0,6097289761.0,1836.96,2108,0
self_host,3,reference,1943854147,1.867167,1.746098,0.121069,1799728,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673074706.0,6267583055.0,2016.03,2540,0
self_host,3,direct,1684578119,1.67712,1.573675,0.103445,1840844,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617167743.0,5665918990.0,1721.27,2580,0
self_host,4,reference,1797883784,1.78997,1.688534,0.101436,1799924,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673070249.0,6111310734.0,1852.53,2542,0
self_host,4,direct,1952872078,1.943997,1.843615,0.100382,1840984,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617180836.0,5859857277.0,1817.02,2120,0
self_host,5,direct,1688352865,1.68092,1.574442,0.10647799999999999,1840796,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617159068.0,5670548708.0,1756.54,2570,0
self_host,5,reference,1814307327,1.80701,1.700466,0.106544,1799692,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673048577.0,6016427166.0,1812.73,2566,0
self_host,6,direct,1793880905,1.785917,1.693403,0.092514,1840992,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617074865.0,5687585508.0,1711.61,2116,0
self_host,6,reference,1909808558,1.853639,1.736269,0.11736999999999999,1799668,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673056905.0,6106926810.0,1905.18,2536,0
self_host,7,direct,2028833530,1.9979299999999998,1.8602349999999999,0.13769499999999998,1840812,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617181672.0,5814147018.0,1831.67,2562,0
self_host,7,reference,2096434964,2.00276,1.896648,0.106112,1799764,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673073658.0,6691249296.0,2553.18,2552,0
self_host,8,reference,2034149142,2.017552,1.923767,0.093785,1799784,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673071238.0,6090695630.0,1902.05,2102,0
self_host,8,direct,1754111734,1.7160199999999999,1.6120139999999998,0.104006,1840736,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617168101.0,5907056905.0,1922.38,2575,0
self_host,9,direct,1877420604,1.794766,1.69519,0.099576,1840560,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617172616.0,5711965426.0,1815.59,2567,0
self_host,9,reference,4621920360,4.5287310000000005,4.309533,0.219198,1799656,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673071650.0,6086573338.0,1919.94,2551,0
self_host,10,direct,5021366775,4.886363,4.606737,0.279626,1840540,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617183623.0,6024913101.0,6296.16,2561,0
self_host,10,reference,3092125474,3.073586,2.919731,0.153855,1799940,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673082592.0,6011401825.0,6486.53,2546,0
self_host,11,reference,1876932847,1.869505,1.786908,0.08259699999999999,1799912,39561696,b594fc6f0f400e4a7ad0dfa8cdfe2eefd716dc0d9778fc7148ab03d093a65de0,12673055183.0,5957202699.0,2274.9,2546,0
self_host,11,direct,1641704592,1.634536,1.533128,0.101408,1840736,39903744,1e8e0a45e5e3f3e96383b4c6d0911c20e3d23e5326b47d6c3126db8a63de6a10,11617180819.0,5665500358.0,1650.48,2563,0
